13/12/2020,05:42:13.00,,,,,,,,,FAR FIELD  N,
13/12/2020,05:48:12.28,0.04,40.493,0.19,140.831,0.25,3.3,1,0.0v,EASTERN AOMORI PREF  A,
13/12/2020,05:48:22.35,0.22,37.689,0.71,139.988,0.66,7.5,2.6,-0.1v,WESTERN FUKUSHIMA PREF,a
13/12/2020,05:49:39.61,0.13,38.782,0.45,141.717,1.08,52.3,1.3,0.2V,KINKAZAN REGION  k,
13/12/2020,05:49:51.22,0.22,37.083,1.78,142.215,0.86,16.2,2.4,1.3v,E OFF FUKUSHIMA PREF,A
13/12/2020,05:51:18.54,0.06,36.296,0.26,141.607,0.38,15.3,2.4,1.4V,FAR E OFF IBARAKI PREF,A
13/12/2020,05:53:28.07,0.31,29.672,1.14,131.112,1,36,,1.7V,NEAR AMAMI-OSHIMA ISLA,ND  k
13/12/2020,05:54:04.80,0.15,36.224,0.27,137.682,0.21,7.8,2,-0.1v,HIDA MOUNTAINS REGION,A
13/12/2020,05:54:43.47,0.02,35.962,0.08,137.421,0.11,7.6,0.6,2.1V,NORTHERN GIFU PREF  K,
13/12/2020,05:55:51.90,0.08,36.711,0.26,141.166,0.24,39.3,1,1.2V,E OFF IBARAKI PREF  A,
13/12/2020,05:56:43.86,0.06,36.209,0.14,137.965,0.2,8.2,0.7,0.4V,CENTRAL NAGANO PREF  A,
13/12/2020,06:00:11.09,0.13,32.462,0.39,130.652,0.37,11.3,1.8,0.0v,SOUTHERN KUMAMOTO PREF,A
13/12/2020,06:01:46.31,0.04,35.942,0.13,140.227,0.24,47.2,0.3,0.3v,SOUTHERN IBARAKI PREF,A
13/12/2020,06:03:56.28,0.07,31.972,0.19,130.5,0.35,7,0.9,-0.3v,EBINO REGION S KYUSHU,A
13/12/2020,06:08:47.18,0.09,37.157,0.42,141.968,0.4,26.9,1.4,1.5V,E OFF FUKUSHIMA PREF,A
13/12/2020,06:11:01.90,0.27,36.669,0.63,139.451,1.35,11.8,2.1,0.1v,TOCHIGI GUNMA BORDER,a
13/12/2020,06:12:29.26,0.03,34.838,0.09,136.572,0.12,11.9,0.8,0.6V,NORTHERN MIE PREF  A,
13/12/2020,06:20:32.85,0.05,37.456,0.14,137.238,0.16,16.6,0.4,1.0v,NOTO PENINSULA REGION,A
13/12/2020,06:22:47.58,0.08,40.359,0.34,142.851,0.43,20.2,1.9,1.8V,NE OFF IWATE PREF  A,
13/12/2020,06:24:43.87,0.26,32.216,0.5,130,0.92,9.5,1.2,-0.3v,W OFF AMAKUSA ISLAND,A
13/12/2020,06:26:33.98,0.18,36.982,0.61,137.148,0.67,262,1.5,2.8V,TOYAMA BAY REGION  K,
13/12/2020,06:30:02.87,0.17,40.488,0.64,140.83,0.61,5.4,2.8,-0.1v,EASTERN AOMORI PREF  A,
13/12/2020,06:30:10.08,0.07,40.494,0.32,140.825,0.38,3.5,1.6,-0.1v,EASTERN AOMORI PREF  A,
13/12/2020,06:30:11.57,0.06,33.674,0.15,134.23,0.18,19.7,0.7,0.7V,TOKUSHIMA PREF  A,
13/12/2020,06:30:30.75,0.05,40.489,0.18,140.829,0.22,4,1.1,1.0V,EASTERN AOMORI PREF  A,
13/12/2020,06:31:14.30,0.05,40.495,0.2,140.82,0.28,2.7,1.1,0.0v,EASTERN AOMORI PREF  A,
13/12/2020,06:34:24.94,0.15,36.393,0.36,140.783,0.74,45.2,1,0.7V,E OFF IBARAKI PREF  A,
13/12/2020,06:36:18.70,0.12,40.117,0.31,142.126,0.75,44.8,1,0.6V,NE OFF IWATE PREF  A,
13/12/2020,06:40:35.95,0.22,36.184,0.7,141.019,0.67,33,2.6,1.2V,E OFF IBARAKI PREF  A,
13/12/2020,06:42:44.49,0.1,42.927,0.31,145.711,0.44,39.3,1.2,3.0V,OFF NEMURO PENINSULA,K
13/12/2020,06:49:52.82,0.17,35.868,0.5,140.28,0.51,35.5,1.2,0.4V,SOUTHERN IBARAKI PREF,A
13/12/2020,06:55:10.97,0.08,36.02,0.19,138.061,0.14,6.7,0.7,-0.2v,CENTRAL NAGANO PREF  A,
13/12/2020,07:00:37.71,0.07,43.749,0.27,142.252,0.43,0,,0.8V,KAMIKAWA-SORACHI REGIO,N  k
13/12/2020,07:07:25.61,0.05,35.242,0.16,137.42,0.18,46.9,0.5,1.0V,NE AICHI PREF  A,
13/12/2020,07:10:10.10,0.13,36.013,0.34,140.279,0.41,41.6,1,0.3V,SOUTHERN IBARAKI PREF,A
13/12/2020,07:12:15.21,0.13,33.828,0.33,135.659,0.38,44.3,1,0.4v,SOUTHERN WAKAYAMA PREF,A
13/12/2020,07:15:40.92,0.08,37.688,0.35,143.495,0.32,29.6,1.6,0.9V,FAR E OFF FUKUSHIMA PR,EF  A
13/12/2020,07:18:18.52,0.08,37.124,0.29,143.486,0.27,29.5,1.7,3.0V,FAR E OFF FUKUSHIMA PR,EF  A
13/12/2020,07:25:29.39,0.13,33.493,0.42,135.503,0.29,10.1,0.9,0.7V,S OFF KII PENINSULA  A,
13/12/2020,07:27:21.49,0.1,41.363,0.48,142.812,0.5,12.3,3.7,1.2V,E OFF AOMORI PREF  A,
13/12/2020,07:31:41.07,0.21,36.221,0.4,140.82,0.95,43.5,1.4,0.7v,E OFF IBARAKI PREF  A,
13/12/2020,07:37:10.15,0.27,42.073,0.7,140.018,2.09,185,2.1,2.4V,OSHIMA PEN REG HOKKAID,O  K
13/12/2020,07:40:39.93,0.06,36.561,0.2,139.583,0.21,8.9,0.6,-0.1V,TOCHIGI GUNMA BORDER,a
13/12/2020,07:43:21.85,0.06,34.13,0.23,140.571,0.23,19,0.9,1.2V,FAR S OFF BOSO PENINSU,LA  A
13/12/2020,07:50:11.74,0.07,38.266,0.19,142.174,0.22,10.2,1.5,1.3V,E OFF MIYAGI PREF  A,
13/12/2020,07:54:52.07,0.11,24.679,0.33,122.01,0.25,75.2,1.4,3.0V,TAIWAN REGION  K,
13/12/2020,07:55:08.92,0.4,41.833,1.77,142.437,2.47,70.2,3.4,0.8v,S OFF URAKAWA  k,
13/12/2020,07:59:01.44,0.06,36.47,0.16,137.444,0.36,4.5,2.3,0.4V,TOYAMA GIFU BORDER REG,A
13/12/2020,08:04:38.26,0.08,32.527,0.18,131.814,0.38,17.1,0.8,0.4v,HYUGANADA REGION  A,
13/12/2020,08:06:45.52,0.05,33.027,0.18,130.336,0.17,12.9,1,0.5V,NORTHERN ARIAKEKAI REG,A
13/12/2020,08:06:49.57,0.03,33.795,0.15,134.917,0.09,12.1,1.1,1.5V,S PART OF KII CHANNEL,A
13/12/2020,08:07:34.52,0.16,40.107,0.34,142.095,0.68,47.5,1.3,0.6V,NE OFF IWATE PREF  A,
13/12/2020,08:08:14.79,0.05,33.131,0.28,131.189,0.16,4.7,0.9,0.1v,NE KUMAMOTO PREF  k,
13/12/2020,08:13:02.51,0.3,32.366,0.8,132.046,1.45,25,3.5,0.7v,HYUGANADA REGION  A,
13/12/2020,08:20:47.13,0.04,34.629,0.1,132.094,0.13,13.3,0.4,0.2V,SW SHIMANE PREF  k,
13/12/2020,08:21:33.72,0.1,40.097,0.28,142.099,0.32,46.8,1,1.5V,NE OFF IWATE PREF  A,
13/12/2020,08:23:32.49,0.18,37.166,0.6,144.167,1.56,23.5,2.2,1.6v,FAR E OFF NORTH HONSHU,A
13/12/2020,08:24:56.88,0.1,34.087,0.25,139.376,0.51,10,0.6,1.7V,NEAR MIYAKEJIMA ISLAND,k
13/12/2020,08:25:02.41,0.05,35.306,0.17,136.464,0.22,5.6,0.7,0.2V,SHIGA GIFU BORDER REGI,ON  A
13/12/2020,08:26:23.98,0.06,35.424,0.3,133.826,0.2,7.4,0.8,0.2v,EASTERN TOTTORI PREF,k
13/12/2020,08:26:40.83,0.06,33.386,0.2,132.279,0.18,45.5,0.5,1.0V,BUNGO CHANNEL  A,
13/12/2020,08:27:32.95,0.16,36.375,0.32,140.639,0.76,50.4,1.2,0.5v,NORTHERN IBARAKI PREF,A
13/12/2020,08:32:50.24,0.18,24.711,0.85,125.16,0.53,44.2,1.7,1.8V,NEAR MIYAKOJIMA ISLAND,K
13/12/2020,08:34:41.12,0.08,36.264,0.19,140.479,0.31,52.1,0.7,1.1V,NORTHERN IBARAKI PREF,A
13/12/2020,08:37:17.35,0.06,38.33,0.16,142.263,0.24,22.5,1.3,1.0V,E OFF MIYAGI PREF  k,
13/12/2020,08:37:28.66,0.1,40.093,0.22,142.078,0.34,47.6,0.9,0.3V,NE OFF IWATE PREF  k,
13/12/2020,08:40:03.78,0.08,35.54,0.25,135.899,0.26,13.3,0.7,0.7v,WESTERN FUKUI PREF  A,
13/12/2020,08:41:12.58,0.18,39.63,0.36,140.428,0.47,8.2,2,0.0v,SOUTHERN AKITA PREF  A,
13/12/2020,08:43:47.61,0.07,32.197,0.17,130.322,0.18,10.5,0.8,0.2v,AMAKUSA REGION  A,
13/12/2020,08:48:09.59,0.11,39.02,0.37,140.855,0.4,7.5,1.3,0.3V,SOUTHERN IWATE PREF  A,
13/12/2020,08:49:38.04,0.16,35.57,0.7,138.788,0.7,180.1,1.3,4.0V,CENTRAL YAMANASHI PREF,K
13/12/2020,09:06:01.11,0.26,34.581,0.67,140.369,1.16,57.5,2.1,1.0V,SE OFF BOSO PENINSULA,A
13/12/2020,09:07:24.90,0.04,37.707,0.12,141.708,0.16,52.6,0.4,2.4V,E OFF FUKUSHIMA PREF,K
13/12/2020,09:14:50.60,0.35,42.522,0.64,142.885,0.9,39.9,3.2,0.3v,HIDAKA MOUNTAINS REGIO,N  A
13/12/2020,09:15:23.07,0.04,34.807,0.11,132.916,0.15,12.7,0.7,0.9V,SHIMANE HIROSHIMA BORD,ER  A
13/12/2020,09:16:07.09,0.41,42.074,0.96,139.808,2.21,183,3.3,,SW OFF HOKKAIDO  K,
13/12/2020,09:16:26.24,0.16,40.103,0.39,142.095,0.48,48.1,1.4,0.9V,NE OFF IWATE PREF  A,
13/12/2020,09:16:31.77,0.07,37.282,0.25,141.686,0.29,41.9,0.7,2.4V,E OFF FUKUSHIMA PREF,K
13/12/2020,09:17:39.54,0.03,33.133,0.13,132.315,0.13,8.6,1.5,1.4V,BUNGO CHANNEL  A,
13/12/2020,09:23:59.15,0.03,35.223,0.12,133.073,0.11,6.4,0.5,0.5V,WESTERN TOTTORI PREF,k
13/12/2020,09:29:37.79,0.11,39.052,0.47,140.876,0.56,4.8,2.4,0.2v,SOUTHERN IWATE PREF  A,
13/12/2020,09:31:39.94,0.14,38.695,0.35,142.408,0.39,36.5,1.5,1.0v,E OFF MIYAGI PREF  A,
13/12/2020,09:35:52.90,0.21,36.032,0.53,138.061,0.57,10.8,2,0.2V,CENTRAL NAGANO PREF  a,
13/12/2020,09:36:18.94,0.17,24.654,0.7,125.167,0.4,32.2,1.9,1.2v,NEAR MIYAKOJIMA ISLAND,A
13/12/2020,09:41:08.82,0.05,36.025,0.16,138.062,0.17,6.1,0.7,0.0V,CENTRAL NAGANO PREF  A,
13/12/2020,09:41:10.79,0.11,33.541,0.56,141.08,0.41,41.1,1.1,2.6V,E OFF HACHIJOJIMA ISLA,ND  A
13/12/2020,09:43:02.52,0.23,36.002,0.7,138.047,0.78,6.6,2.7,-0.2v,CENTRAL NAGANO PREF  A,
13/12/2020,09:44:01.15,0.03,36.636,0.13,139.454,0.15,7,0.5,1.6V,TOCHIGI GUNMA BORDER,A
13/12/2020,09:44:47.16,0.43,36.396,0.61,138.015,1.06,14.3,3.2,0.1v,NEAR MATSUSHIRO  a,
13/12/2020,09:47:39.41,0.25,25.888,1.42,125.712,1.72,17,,2.6v,NW OFF MIYAKOJIMA ISLA,ND  K
13/12/2020,09:53:22.03,0.06,36.165,0.14,138.013,0.26,8.8,0.8,0.2V,CENTRAL NAGANO PREF  A,
13/12/2020,09:58:55.31,0.09,36.766,0.18,140.578,0.32,8.1,0.7,0.0v,NORTHERN IBARAKI PREF,A
13/12/2020,09:59:25.95,0.05,36.598,0.12,139.471,0.2,8.6,0.5,0.6V,TOCHIGI GUNMA BORDER,k
13/12/2020,10:00:47.53,0.04,35.967,0.11,138.072,0.12,6.8,0.5,-0.2V,AKAISHI MOUNTAINS REG,A
13/12/2020,10:00:48.52,0.07,37.046,0.32,141.417,0.4,9.2,1,1.3v,E OFF FUKUSHIMA PREF,A
13/12/2020,10:09:06.31,0.05,42.375,0.18,141,0.32,10.2,0.8,2.1V,IBURI REGION  K,
13/12/2020,10:09:36.08,0.13,40.115,0.32,142.067,0.49,46.3,1.2,0.6v,NE OFF IWATE PREF  A,
13/12/2020,10:12:45.29,0.16,34.663,0.8,141.2,1,18,2.8,1.7V,SE OFF BOSO PENINSULA,A
13/12/2020,10:14:05.69,0.19,34.684,0.84,141.212,1.19,19.1,3.4,1.7V,SE OFF BOSO PENINSULA,k
13/12/2020,10:15:05.13,0.31,34.715,1.33,141.234,0.84,31.4,2.6,1.1v,SE OFF BOSO PENINSULA,k
13/12/2020,10:16:00.88,0.3,44.844,0.72,141.908,1.44,15.3,2.6,0.8V,SOYA REGION  k,
13/12/2020,10:17:27.58,0.11,36.799,0.24,139.642,0.48,5.3,2.2,0.0v,NORTHERN TOCHIGI PREF,A
13/12/2020,10:21:11.36,0.1,37.239,0.58,142.157,0.46,17.9,1.5,1.3V,E OFF FUKUSHIMA PREF,A
13/12/2020,10:22:43.43,0.1,38.799,0.28,141.624,0.6,68.5,0.7,0.7V,NORTHERN MIYAGI PREF,A
13/12/2020,10:27:03.59,0.06,28.023,0.09,129.117,0.17,8.4,2.1,0.2v,NEAR AMAMI-OSHIMA ISLA,ND  k
13/12/2020,10:32:04.84,0.08,34.67,0.26,135.499,0.33,11.6,1,0.7V,OSAKA PREF  A,
13/12/2020,10:33:18.58,0.03,32.939,0.09,130.48,0.12,10.6,0.4,0.7V,NW KUMAMOTO PREF  A,
13/12/2020,10:36:36.09,0.06,37.864,0.14,141.798,0.19,52.2,0.5,1.5V,SE OFF MIYAGI PREF  A,
13/12/2020,10:39:04.58,0.15,34.161,0.49,137.927,1.01,35,1.5,1.5V,ENSYUNADA  A,
13/12/2020,10:51:32.25,0.11,33.042,0.47,128.53,0.54,14.1,2.7,1.2v,GOTO ISLANDS REGION  A,
13/12/2020,10:52:00.27,0.13,38.805,0.45,141.584,1.13,69.8,1,0.1V,NORTHERN MIYAGI PREF,k
13/12/2020,11:01:09.14,0.09,38.794,0.23,141.635,0.49,68.9,0.7,1.2V,NORTHERN MIYAGI PREF,A
13/12/2020,11:01:15.94,0.13,33.365,0.36,131.899,0.36,61.5,1.1,0.8V,IYONADA SETONAIKAI  A,
13/12/2020,11:04:51.01,0.1,36.6,0.18,137.792,0.33,5.9,1.3,-0.2v,HIDA MOUNTAINS REGION,A
13/12/2020,11:05:59.48,0.07,41.393,0.47,144.346,0.33,16.1,2.3,1.9V,SE OFF ERIMOMISAKI  A,
13/12/2020,11:06:39.35,0.18,42.67,0.54,141.99,0.57,39.6,1.4,1.2v,ISHIKARI DEPRESSION  A,
13/12/2020,11:09:22.26,0.14,38.712,0.4,142.309,0.54,31.7,1.1,1.0v,E OFF MIYAGI PREF  A,
13/12/2020,11:10:56.13,0.09,38.465,0.28,142.167,0.39,25.1,1.5,1.1V,E OFF MIYAGI PREF  A,
13/12/2020,11:15:31.04,0.05,33.908,0.08,134.556,0.17,16.9,0.4,0.1V,TOKUSHIMA PREF  k,
13/12/2020,11:15:59.92,0.19,43.295,0.71,143.968,0.86,144.5,1.6,2.1V,KUSHIRO REGION  K,
13/12/2020,11:19:19.46,0.23,26.296,1.88,126.156,1.66,107.6,2.1,3.4V,NW OFF OKINAWAJIMA IS,K
13/12/2020,11:21:01.90,,35.101,,137.259,,31.2,,0.2v,CENTRAL AICHI PREF  a,
13/12/2020,11:21:02.28,0.06,35.071,0.13,137.322,0.2,40.4,0.5,0.5V,CENTRAL AICHI PREF  A,
13/12/2020,11:27:27.87,0.06,37.241,0.17,138.94,0.24,9.7,0.7,0.9V,MID NIIGATA PREF  A,
13/12/2020,11:28:42.85,0.11,34.665,0.47,141.202,0.73,21.8,1.9,1.8V,SE OFF BOSO PENINSULA,A
13/12/2020,11:31:03.85,0.08,40.957,0.32,144.98,0.62,28.2,3,2.0V,FAR SE OFF HOKKAIDO  A,
13/12/2020,11:35:18.28,0.07,33.554,0.19,131.931,0.2,64.3,0.7,1.2V,IYONADA SETONAIKAI  A,
13/12/2020,11:38:21.94,0.05,34.977,0.12,137.178,0.16,35,0.5,1.2V,MIKAWA BAY REGION  A,
13/12/2020,11:41:33.95,0.07,34.971,0.16,137.179,0.22,36,0.6,0.6V,MIKAWA BAY REGION  A,
13/12/2020,11:46:13.08,0.1,38.183,0.29,141.78,0.31,55.9,0.8,1.1V,E OFF MIYAGI PREF  A,
13/12/2020,11:47:10.93,0.15,35.015,0.39,139.762,0.47,52.6,1.2,1.2V,SAGAMINADA  A,
13/12/2020,11:55:00.20,0.11,41.38,0.45,144.346,0.36,13.9,2.9,1.6V,SE OFF ERIMOMISAKI  A,
13/12/2020,11:58:11.09,0.05,41.397,0.35,144.351,0.25,24.2,2.3,1.8V,SE OFF ERIMOMISAKI  A,
13/12/2020,11:58:57.24,0.05,41.386,0.29,144.347,0.2,23.9,1.7,1.4V,SE OFF ERIMOMISAKI  k,
13/12/2020,12:02:43.83,0.16,37.236,1.1,144.453,3.48,55.5,3.5,0.9v,FAR E OFF NORTH HONSHU,a
13/12/2020,12:02:55.14,0.25,32.091,0.93,131.778,1,34.7,2,0.6V,HYUGANADA REGION  A,
13/12/2020,12:05:34.78,0.07,32.192,0.17,130.317,0.22,9.8,0.9,0.3v,AMAKUSA REGION  A,
13/12/2020,12:08:41.85,0.08,36.043,0.25,140.083,0.29,62.3,0.6,2.1V,SOUTHERN IBARAKI PREF,K
13/12/2020,12:09:30.21,0.13,34.368,0.4,140.262,0.44,66.4,1.1,1.7V,FAR S OFF BOSO PENINSU,LA  k
13/12/2020,12:09:50.44,0.17,41.88,0.57,142.214,0.9,44.5,3.1,1.7V,S OFF URAKAWA  K,
13/12/2020,12:10:35.61,0.07,24.3,0.24,124.007,0.19,16.2,0.7,0.8v,NEAR ISHIGAKIJIMA ISLA,ND  A
13/12/2020,12:14:24.39,0.18,36.265,0.39,137.56,0.54,27,1.3,0.3V,HIDA MOUNTAINS REGION,K
13/12/2020,12:16:07.14,0.13,35.553,0.27,138.943,0.45,25.8,1,0.6V,EASTERN YAMANASHI PREF,A
13/12/2020,12:19:25.51,0.29,24.209,1.01,125.235,0.79,16,,1.9V,NEAR MIYAKOJIMA ISLAND,K
13/12/2020,12:20:50.20,0.13,36.376,0.44,141.005,0.47,41.3,1.5,1.2V,E OFF IBARAKI PREF  A,
13/12/2020,12:29:04.31,0.19,28.022,0.88,129.55,0.84,23.8,3,1.0v,NEAR AMAMI-OSHIMA ISLA,ND  k
13/12/2020,12:30:04.43,0.06,44.903,0.19,142.471,0.27,9.1,0.8,1.3V,SOYA REGION  A,
13/12/2020,12:35:22.10,0.11,44.903,0.3,142.466,0.38,9.4,1,0.0v,SOYA REGION  A,
13/12/2020,12:54:28.54,0.05,31.355,0.14,130.622,0.09,9.5,1.2,0.4v,SATSUMA PENINSULA REGI,ON  k
13/12/2020,12:55:31.21,0.19,41.315,0.28,139.213,0.95,14.5,4.2,1.9V,W OFF AOMORI PREF  K,
13/12/2020,12:55:31.93,0.05,32.489,0.15,131.225,0.17,10.5,0.9,0.7V,NORTHERN MIYAZAKI PREF,A
13/12/2020,13:02:32.85,0.03,32.386,0.14,130.498,0.13,8.3,1.1,0.6V,AMAKUSA REGION  A,
13/12/2020,13:04:42.53,0.06,32.544,0.24,130.721,0.16,8.8,0.7,0.2v,SOUTHERN KUMAMOTO PREF,A
13/12/2020,13:04:50.22,0.12,36.743,0.34,138.196,0.43,2.4,2.4,0.6V,NORTHERN NAGANO PREF,k
13/12/2020,13:08:35.02,0.11,37.184,0.62,142.238,0.54,16.4,1.4,1.0v,E OFF FUKUSHIMA PREF,A
13/12/2020,13:09:03.62,0.16,36.733,0.27,138.187,0.38,1.2,1.9,1.0V,NORTHERN NAGANO PREF,k
13/12/2020,13:09:48.25,0.05,36.225,0.12,137.905,0.17,10.1,0.4,0.3V,CENTRAL NAGANO PREF  k,
13/12/2020,13:09:59.15,0.04,35.863,0.08,138.098,0.31,3,0.7,0.6V,AKAISHI MOUNTAINS REG,k
13/12/2020,13:11:10.45,0.05,32.696,0.11,130.641,0.21,10.6,0.8,0.3V,NW KUMAMOTO PREF  A,
13/12/2020,13:15:03.77,0.11,36.427,0.4,143.426,0.9,24.5,2.5,1.9V,FAR E OFF CENTRAL HONS,HU  A
13/12/2020,13:18:36.88,0.19,36.067,0.68,139.679,0.69,85.6,1.4,1.0V,EASTERN SAITAMA PREF,A
13/12/2020,13:21:41.15,0.05,32.964,0.18,130.448,0.17,11.9,0.6,0.4V,NORTHERN ARIAKEKAI REG,A
13/12/2020,13:23:57.79,0.2,35.027,0.62,140.125,0.72,61.5,1.6,1.3V,SE OFF BOSO PENINSULA,A
13/12/2020,13:27:33.11,0.05,33.85,0.18,134.579,0.2,10.8,0.6,0.6V,TOKUSHIMA PREF  A,
13/12/2020,13:29:14.29,0.07,35.72,0.18,141.938,0.3,22.7,1.5,1.2V,FAR E OFF IBARAKI PREF,A
13/12/2020,13:30:27.81,0.23,42.577,0.49,142.687,0.65,51.1,2.3,1.0V,HIDAKA MOUNTAINS REGIO,N  A
13/12/2020,13:34:51.83,0.25,24.403,1.97,125.229,0.9,55.9,3.6,2.1V,NEAR MIYAKOJIMA ISLAND,K
13/12/2020,13:35:52.40,0.1,37.963,0.41,142.428,0.47,24.5,1.7,1.8V,SE OFF MIYAGI PREF  A,
13/12/2020,13:36:17.97,0.17,28.553,0.93,129.69,0.96,12.3,1.3,0.9v,NEAR AMAMI-OSHIMA ISLA,ND  A
13/12/2020,13:41:03.37,0.09,40.366,0.28,142.211,0.33,45.1,0.9,2.2V,NE OFF IWATE PREF  K,
13/12/2020,13:41:47.23,0.11,32.725,0.26,130.736,0.46,12.7,1.7,0.2V,NW KUMAMOTO PREF  A,
13/12/2020,13:45:45.16,0.1,31.239,0.32,131.548,0.47,38.3,0.6,1.7V,SE OFF OSUMI PEN  K,
13/12/2020,13:47:44.98,0.07,32.869,0.22,132.194,0.16,43.8,0.8,0.9V,BUNGO CHANNEL  A,
13/12/2020,13:48:16.70,0.04,32.77,0.1,130.58,0.15,11.6,0.7,0.8V,NW KUMAMOTO PREF  A,
13/12/2020,13:50:00.97,0.15,40.278,0.4,140.515,0.56,10.5,1.6,0.3v,NORTHERN AKITA PREF  A,
13/12/2020,13:51:39.03,0.1,38.959,0.4,142.478,0.43,25.3,1.3,1.2V,E OFF MIYAGI PREF  A,
13/12/2020,13:52:39.82,0.06,41.402,0.36,144.339,0.33,20.9,1.7,2.1V,SE OFF ERIMOMISAKI  A,
13/12/2020,13:54:24.78,0.31,27.633,1.48,126.358,1.56,167,,2.7V,NW OFF OKINAWAJIMA IS,K
13/12/2020,13:56:38.15,0.3,41.371,0.59,144.362,0.39,4.6,2.4,1.4v,SE OFF ERIMOMISAKI  k,
13/12/2020,13:59:15.30,0.04,38.66,0.13,139.451,0.19,12,0.7,2.0V,W OFF YAMAGATA PREF  K,
13/12/2020,13:59:23.41,0.12,37.506,0.39,142.357,0.51,19.6,2.6,1.1v,E OFF FUKUSHIMA PREF,A
13/12/2020,14:04:10.98,0.04,32.371,0.13,130.746,0.13,11.8,0.8,0.7V,SOUTHERN KUMAMOTO PREF,A
13/12/2020,14:04:57.25,0.17,32.335,0.33,129.827,0.47,16.3,2,0.1V,W OFF AMAKUSA ISLAND,k
13/12/2020,14:05:34.88,0.05,32.528,0.28,132.415,0.17,19.4,1.7,1.2V,HYUGANADA REGION  A,
13/12/2020,14:05:40.52,0.04,36.205,0.14,137.657,0.15,4.2,1.2,1.0V,HIDA MOUNTAINS REGION,A
13/12/2020,14:09:26.20,0.05,32.875,0.13,130.859,0.19,9.3,0.9,0.6V,NW KUMAMOTO PREF  A,
13/12/2020,14:13:06.39,0.03,36.81,0.07,140.547,0.16,9.1,0.4,1.0V,NORTHERN IBARAKI PREF,A
13/12/2020,14:13:48.19,0.07,32.433,0.14,131.534,0.2,12.5,0.8,0.3V,NORTHERN MIYAZAKI PREF,A
13/12/2020,14:15:53.04,0.06,35.877,0.11,138.134,0.22,10.1,0.5,-0.4v,AKAISHI MOUNTAINS REG,A
13/12/2020,14:28:52.25,0.09,40.094,0.24,142.119,0.28,45.8,0.9,2.4V,NE OFF IWATE PREF  K,
13/12/2020,14:29:07.21,0.1,37.365,0.31,141.77,0.32,42.1,1,1.6V,E OFF FUKUSHIMA PREF,A
13/12/2020,14:30:24.06,0.08,35.485,0.15,139.116,0.21,17.1,0.7,0.5V,KANAGAWA PREF  A,
13/12/2020,14:37:58.20,0.09,41.166,0.3,142.593,0.35,40.7,1,2.3V,E OFF AOMORI PREF  K,
13/12/2020,14:38:10.20,0.07,34.123,0.13,135.192,0.21,5.2,0.8,-0.1v,NW WAKAYAMA PREF  k,
13/12/2020,14:38:26.73,0.21,30.905,0.48,131.589,1.09,47,3,0.6v,SE OFF OSUMI PEN  k,
13/12/2020,14:39:12.32,0.24,42.362,0.39,144.439,0.52,6.2,3,2.4V,SE OFF TOKACHI  K,
13/12/2020,14:43:01.28,0.33,41.578,0.74,139.561,1.39,15,,1.4V,SW OFF HOKKAIDO  A,
13/12/2020,14:50:12.19,0.02,36.26,0.11,137.645,0.1,4.4,0.6,0.2V,HIDA MOUNTAINS REGION,k
13/12/2020,14:51:24.32,0.1,36.303,0.19,137.733,0.21,1.6,1.3,0.6V,HIDA MOUNTAINS REGION,A
13/12/2020,15:07:21.88,0.23,43.179,0.61,143.538,0.65,2.1,3.2,0.2v,TOKACHI REGION  k,
13/12/2020,15:07:38.47,0.11,38.385,0.27,142.14,0.31,30.4,1.6,1.1V,E OFF MIYAGI PREF  A,
13/12/2020,15:07:50.12,0.02,34.905,0.08,135.385,0.09,5.8,0.3,0.7V,SE HYOGO PREF  k,
13/12/2020,15:10:04.36,0.19,42.699,0.41,146.108,0.9,24.4,1.5,1.5V,OFF NEMURO PENINSULA,A
13/12/2020,15:10:28.43,0.11,28.108,0.23,128.018,0.3,22.6,1.3,2.0V,NW OFF OKINAWAJIMA IS,K
13/12/2020,15:10:58.46,0.02,34.674,0.08,132.018,0.1,10.1,0.3,0.6V,SW SHIMANE PREF  k,
13/12/2020,15:16:14.41,0.04,36.262,0.12,137.64,0.23,4.7,0.9,0.3V,HIDA MOUNTAINS REGION,k
13/12/2020,15:16:14.43,0.03,33.179,0.08,132.631,0.1,33.2,0.3,1.8V,SW EHIME PREF  K,
13/12/2020,15:16:44.80,0.06,36.699,0.16,139.517,0.26,8.1,0.8,0.6v,TOCHIGI GUNMA BORDER,A
13/12/2020,15:18:02.12,0.12,37.383,0.28,141.681,0.42,44.1,1.2,1.0v,E OFF FUKUSHIMA PREF,A
13/12/2020,15:22:33.25,0.19,36.249,0.56,140.939,0.54,44.8,1.9,1.2V,E OFF IBARAKI PREF  A,
13/12/2020,15:23:57.70,0.03,34.904,0.09,135.588,0.11,11.4,0.5,0.5V,KYOTO OSAKA BORDER REG,A
13/12/2020,15:26:27.69,0.04,37.005,0.1,140.584,0.19,9.4,0.5,0.5V,MID FUKUSHIMA PREF  A,
13/12/2020,15:32:46.88,0.05,32.197,0.11,130.325,0.18,10.9,0.6,0.0V,AMAKUSA REGION  k,
13/12/2020,15:32:49.08,0.05,33.846,0.28,134.963,0.1,11.5,1.6,0.6v,S PART OF KII CHANNEL,A
13/12/2020,15:40:04.18,0.04,36.789,0.15,140.589,0.22,5.5,0.4,0.1v,NORTHERN IBARAKI PREF,k
