#NAME?,n Time------,#NAME?,---Lat--,#NAME?,r---Long-,#NAME?,---Dep--,DepEr,r-Mag----,-----Region----Flag--------------------
21/02/2020,05:21:55.81,0.11,33.478,0.21,132.682,0.19,29.1,0.9,0.0v,SW EHIME PREF  a
21/02/2020,05:22:00.98,0.1,43.3,0.36,143.931,0.52,0,,0.3v,KUSHIRO REGION  A
21/02/2020,05:22:09.35,,33.639,,132.889,,33.3,,0.1v,SW EHIME PREF  a
21/02/2020,05:22:32.10,,33.645,,132.887,,32.4,,0.2v,SW EHIME PREF  a
21/02/2020,05:22:37.05,,34.038,,133.925,,34.5,,-0.2v,TOKUSHIMA PREF  a
21/02/2020,05:22:55.12,0.25,33.513,0.33,132.724,0.37,27.6,1.7,0.5v,SW EHIME PREF  a
21/02/2020,05:22:59.25,,33.483,,132.709,,30.9,,0.3v,SW EHIME PREF  a
21/02/2020,05:23:26.07,0.05,34.88,0.12,132.802,0.12,16.2,0.6,0.1V,SHIMANE HIROSHIMA BORDER  A
21/02/2020,05:30:14.78,0.14,36.268,0.38,140.961,0.78,42.8,1,1.0v,E OFF IBARAKI PREF  A
21/02/2020,05:30:22.95,0.05,37.775,0.13,140.063,0.18,8.7,1.1,0.8V,SOUTHERN YAMAGATA PREF  A
21/02/2020,05:30:28.20,,33.485,,132.65,,32.5,,0.5v,SW EHIME PREF  a
21/02/2020,05:30:31.20,,33.487,,132.654,,33.8,,0.3v,SW EHIME PREF  a
21/02/2020,05:35:31.21,0.26,35.226,0.56,138.245,0.63,25.3,2.3,0.4V,CENTRAL SHIZUOKA PREF  A
21/02/2020,05:42:42.32,0.17,34.721,0.39,137.966,0.42,10.8,1.2,0.3v,SW SHIZUOKA PREF  A
21/02/2020,05:43:18.70,0.08,33.55,0.24,135.189,0.24,14.3,1,0.7V,S PART OF KII CHANNEL  A
21/02/2020,05:44:10.83,0.06,36.852,0.2,139.629,0.28,8.4,1,0.1V,NORTHERN TOCHIGI PREF  A
21/02/2020,05:44:13.67,0.26,28.182,0.96,129.534,0.81,28.3,2.1,0.7v,NEAR AMAMI-OSHIMA ISLAND  A
21/02/2020,05:45:16.75,,35.307,,137.82,,38.9,,-0.7v,SOUTHERN NAGANO PREF  a
21/02/2020,05:46:41.36,0.22,43.321,0.59,143.244,0.84,126.9,1.8,1.6V,TOKACHI REGION  k
21/02/2020,05:48:15.45,,35.307,,137.82,,38.9,,-0.1v,SOUTHERN NAGANO PREF  a
21/02/2020,05:48:25.95,0.28,38.926,0.59,140.85,0.68,12.4,3,0.2v,SOUTHERN IWATE PREF  a
21/02/2020,05:49:37.94,0.49,35.275,0.28,137.835,0.52,33.8,2.4,-0.2v,SOUTHERN NAGANO PREF  a
21/02/2020,05:50:26.23,0.37,24.965,1.25,123.445,1.46,41,,1.0v,NW OFF ISHIGAKIJIMA IS  k
21/02/2020,05:50:39.10,0.14,33.571,0.22,132.83,0.21,27.6,1,0.0v,SW EHIME PREF  a
21/02/2020,05:50:44.90,,33.587,,132.878,,31.4,,0.2v,SW EHIME PREF  a
21/02/2020,05:50:50.50,,33.568,,132.867,,40.5,,0.4v,SW EHIME PREF  a
21/02/2020,05:50:52.18,0.29,33.553,0.26,132.83,0.35,28.4,1.8,0.0v,SW EHIME PREF  a
21/02/2020,05:50:57.20,0.55,33.575,0.49,132.839,0.56,29.9,3.1,0.1v,SW EHIME PREF  a
21/02/2020,05:50:57.25,0.39,25.899,2.28,124.246,2.03,178,,2.1v,NW OFF MIYAKOJIMA ISLAND  A
21/02/2020,05:52:53.18,0.43,33.615,1.41,132.834,1.41,29.6,2,0.1v,SW EHIME PREF  a
21/02/2020,05:54:14.27,0.43,35.346,0.38,137.829,0.62,29.9,2.2,-0.4v,SOUTHERN NAGANO PREF  a
21/02/2020,05:55:20.02,0.16,36.342,0.54,141.731,0.92,47.1,4.7,1.8V,FAR E OFF IBARAKI PREF  k
21/02/2020,05:56:37.80,0.12,24.722,0.3,125.388,0.49,27.4,0.8,2.3V,NEAR MIYAKOJIMA ISLAND  K
21/02/2020,05:56:56.08,0.56,35.301,0.36,137.876,0.44,30.2,2.6,-0.6v,SOUTHERN NAGANO PREF  a
21/02/2020,05:57:21.83,0.46,35.256,0.3,137.87,0.52,35.4,2.2,-0.6v,SOUTHERN NAGANO PREF  a
21/02/2020,05:57:45.12,0.96,35.292,0.49,137.834,0.94,42.8,4.7,-0.2v,SOUTHERN NAGANO PREF  a
21/02/2020,05:57:48.67,0.34,35.276,0.31,137.887,0.41,30.3,1.8,-0.3v,SOUTHERN NAGANO PREF  a
21/02/2020,05:58:18.57,0.96,35.257,0.49,137.823,0.94,35.1,4.7,0.0v,SOUTHERN NAGANO PREF  a
21/02/2020,05:58:22.10,0.34,35.298,0.31,137.892,0.41,25.7,1.8,-0.1v,SOUTHERN NAGANO PREF  a
21/02/2020,05:58:35.00,,35.257,,137.84,,38,,-0.4v,SOUTHERN NAGANO PREF  a
21/02/2020,05:58:43.94,0.96,35.303,0.49,137.807,0.94,36.8,4.7,0.0v,SOUTHERN NAGANO PREF  a
21/02/2020,05:58:51.80,0.55,35.245,1.15,137.796,1.9,31.2,2.6,-0.1v,SOUTHERN NAGANO PREF  a
21/02/2020,05:58:54.25,0.59,35.271,1.7,137.852,3.09,34.7,2.4,-0.2v,SOUTHERN NAGANO PREF  a
21/02/2020,05:58:54.98,0.09,32.581,0.17,131.819,0.3,15.3,0.8,0.3V,HYUGANADA REGION  A
21/02/2020,05:59:05.27,0.52,35.281,0.31,137.874,0.55,33.5,2.6,-0.5v,SOUTHERN NAGANO PREF  a
21/02/2020,05:59:31.88,0.86,35.251,0.59,137.827,0.77,38.6,4.2,-0.2v,SOUTHERN NAGANO PREF  a
21/02/2020,05:59:36.19,0.54,35.265,0.3,137.861,0.6,34,2.5,-0.2v,SOUTHERN NAGANO PREF  a
21/02/2020,06:00:56.92,0.46,35.242,0.3,137.838,0.52,34.8,2.2,-0.4v,SOUTHERN NAGANO PREF  a
21/02/2020,06:00:59.22,0.34,35.295,0.31,137.89,0.41,26.2,1.8,-0.5v,SOUTHERN NAGANO PREF  a
21/02/2020,06:02:40.85,0.07,36.813,0.16,140.534,0.33,7.8,1,0.1v,NORTHERN IBARAKI PREF  A
21/02/2020,06:03:16.13,0.47,35.293,0.29,137.835,0.47,34.1,2.4,0.2v,SOUTHERN NAGANO PREF  a
21/02/2020,06:05:27.67,0.29,37.439,0.61,141.916,1.11,29.1,5,1.8V,E OFF FUKUSHIMA PREF  A
21/02/2020,06:05:51.02,0.13,34.722,0.33,137.977,0.31,11.4,1,0.6v,SW SHIZUOKA PREF  A
21/02/2020,06:06:28.53,0.9,35.227,1.42,137.859,2.28,37.6,4.2,-0.1v,SOUTHERN NAGANO PREF  a
21/02/2020,06:06:29.27,0.35,33.528,0.38,132.634,0.43,32.3,1.9,0.5v,SW EHIME PREF  a
21/02/2020,06:06:30.05,0.86,35.29,0.59,137.815,0.77,35,4.2,-0.1v,SOUTHERN NAGANO PREF  a
21/02/2020,06:07:02.17,0.09,36.813,0.33,140.502,0.85,7,2.4,0.3v,NORTHERN IBARAKI PREF  a
21/02/2020,06:07:38.27,0.62,35.263,0.45,137.793,0.64,35.5,3.1,0.0v,SOUTHERN NAGANO PREF  a
21/02/2020,06:11:50.80,,33.473,,132.719,,30.6,,0.5v,SW EHIME PREF  a
21/02/2020,06:12:23.52,0.19,33.509,0.25,132.71,0.29,31.4,1.2,0.8V,SW EHIME PREF  S
21/02/2020,06:15:02.05,0.1,36.391,0.23,141.066,0.53,39.6,1.1,1.3V,E OFF IBARAKI PREF  A
21/02/2020,06:22:22.30,,33.577,,132.821,,30.5,,0.1v,SW EHIME PREF  a
21/02/2020,06:22:28.05,0.35,43.312,1.94,143.851,2.89,149.4,2.4,1.6V,TOKACHI REGION  A
21/02/2020,06:23:22.06,0.14,33.552,0.15,132.786,0.18,28.7,0.8,0.0v,SW EHIME PREF  a
21/02/2020,06:23:47.32,0.05,34.996,0.12,135.706,0.17,11.9,0.6,0.3V,KYOTO OSAKA BORDER REG  A
21/02/2020,06:24:06.49,0.11,41.96,0.23,139.369,0.4,3.4,1.4,1.6V,SW OFF HOKKAIDO  k
21/02/2020,06:26:47.47,,,,,,,,,FAR FIELD  N
21/02/2020,06:27:58.53,0.12,37.172,0.35,141.146,0.83,80.5,1,1.2V,E OFF FUKUSHIMA PREF  A
21/02/2020,06:32:09.56,0.89,34.764,2.71,143.427,4.35,72,,3.0V,FAR E OFF CENTRAL HONSHU  k
21/02/2020,06:32:26.19,0.24,33.567,0.23,132.829,0.28,30.8,1.5,0.1v,SW EHIME PREF  a
21/02/2020,06:33:07.76,0.24,33.58,0.24,132.831,0.26,34.1,1.3,0.0v,SW EHIME PREF  a
21/02/2020,06:33:15.74,0.06,35.854,0.22,137.567,0.27,8,1.8,0.6V,WESTERN NAGANO PREF  A
21/02/2020,06:33:23.52,0.14,33.588,0.22,132.895,0.21,27.1,1,0.3v,SW EHIME PREF  a
21/02/2020,06:33:32.11,0.24,33.576,0.23,132.833,0.28,30.6,1.5,0.5v,SW EHIME PREF  a
21/02/2020,06:33:49.63,0.2,33.548,0.19,132.851,0.21,27,1.2,0.4v,SW EHIME PREF  a
21/02/2020,06:34:26.60,,33.571,,132.876,,31.6,,0.0v,SW EHIME PREF  a
21/02/2020,06:35:00.40,,33.559,,132.803,,30.1,,0.1v,SW EHIME PREF  a
21/02/2020,06:41:23.70,0.06,32.541,0.4,132.546,0.25,26.3,1.7,0.9V,HYUGANADA REGION  A
21/02/2020,06:43:13.09,0.09,33.51,0.33,135.752,0.2,26.9,0.7,0.3v,SOUTHERN WAKAYAMA PREF  A
21/02/2020,06:45:08.94,0.06,35.412,0.21,136.893,0.19,7.8,0.8,0.2V,SW GIFU PREF  A
21/02/2020,06:48:35.09,0.09,33.108,0.24,129.605,0.31,11.2,1.6,0.4v,NAGASAKI PREF  A
21/02/2020,06:48:38.96,0.08,34.726,0.22,137.968,0.19,10.4,0.7,0.6V,SW SHIZUOKA PREF  A
21/02/2020,06:50:49.76,0.24,39.942,0.63,142.517,1.47,33.7,3.6,1.1v,E OFF IWATE PREF  A
21/02/2020,06:52:52.55,0.08,35.659,0.2,136.899,0.21,14.9,0.9,0.0V,SW GIFU PREF  A
21/02/2020,06:54:32.42,0.3,44.082,0.73,145.142,0.48,0.2,4.6,0.6v,SHIRETOKO PENINSULA REG  a
21/02/2020,06:54:45.40,,33.546,,132.804,,33,,0.0v,SW EHIME PREF  a
21/02/2020,06:54:48.36,0.15,33.479,0.29,132.788,0.26,25.7,1,0.2v,SW EHIME PREF  a
21/02/2020,06:59:38.60,0.14,33.421,0.19,132.758,0.15,25.7,0.8,0.2v,SW EHIME PREF  a
21/02/2020,07:01:12.50,,33.639,,132.889,,33.3,,0.4v,SW EHIME PREF  a
21/02/2020,07:01:27.18,0.22,40.172,0.35,141.916,0.78,13.5,1.9,0.1v,NE OFF IWATE PREF  A
21/02/2020,07:04:46.20,0.2,37.75,0.47,138.347,0.81,16.4,2.3,1.3V,SADOGASHIMA IS REG  A
21/02/2020,07:09:03.35,0.04,33.041,0.13,131.079,0.13,12.3,0.6,0.6V,NE KUMAMOTO PREF  A
21/02/2020,07:09:16.09,0.07,35.832,0.24,133.099,0.59,16.9,1.7,0.9V,OFF E SAN'IN REGION  A
21/02/2020,07:09:43.51,0.21,38.24,1.24,142.337,1,31,,1.1v,E OFF MIYAGI PREF  s
21/02/2020,07:12:29.80,0.09,27.933,0.38,129.498,0.44,19.9,1.7,1.6V,NEAR AMAMI-OSHIMA ISLAND  A
21/02/2020,07:12:34.49,0.29,40.165,0.63,142.389,1.61,35,2.9,0.9v,NE OFF IWATE PREF  A
21/02/2020,07:12:35.46,0.13,35.015,0.32,132.712,0.32,12.2,2.2,0.2V,SHIMANE HIROSHIMA BORDER  A
21/02/2020,07:12:51.98,0.23,33.548,0.26,132.86,0.26,27.2,1.3,0.0v,SW EHIME PREF  a
21/02/2020,07:13:54.93,0.22,35.629,0.55,140.003,0.74,65.1,2,1.6V,CENTRAL CHIBA PREF  A
21/02/2020,07:15:47.05,0.29,33.476,0.5,132.645,0.45,30.3,1.7,0.0v,SW EHIME PREF  a
21/02/2020,07:16:25.85,,33.469,,132.675,,29.6,,0.3v,SW EHIME PREF  a
21/02/2020,07:16:52.77,0.03,36.939,0.13,139.68,0.17,3.2,0.6,-0.7v,NORTHERN TOCHIGI PREF  a
21/02/2020,07:17:39.15,,33.476,,132.714,,32.4,,0.4v,SW EHIME PREF  a
21/02/2020,07:17:52.20,0.52,33.623,0.44,132.716,0.55,38,2.8,-0.1v,SW EHIME PREF  a
21/02/2020,07:18:12.04,0.13,37.726,0.29,140.014,0.3,7.7,2.3,0.1v,MID FUKUSHIMA PREF  A
21/02/2020,07:22:59.22,0.24,33.576,0.23,132.827,0.28,30.2,1.5,0.3v,SW EHIME PREF  a
21/02/2020,07:23:24.53,0.19,33.57,0.18,132.851,0.2,27.9,1.1,0.0v,SW EHIME PREF  a
21/02/2020,07:23:36.28,0.22,33.502,0.24,132.683,0.28,25.6,1.4,0.1v,SW EHIME PREF  a
21/02/2020,07:24:06.18,0.35,28.086,0.88,128.228,1.13,0,,1.4v,NW OFF AMAMI-OSHIMA IS  s
21/02/2020,07:24:39.65,0.38,39.398,1.51,144.274,1.98,46,,2.8V,FAR E OFF NORTH HONSHU  A
21/02/2020,07:27:02.66,0.59,33.588,1.94,132.899,1.51,37.2,2.9,0.4v,SW EHIME PREF  a
21/02/2020,07:27:46.18,0.33,43.428,1.68,144.057,1.25,133.3,2.6,1.6V,TESHIKAGA REGION  k
21/02/2020,07:28:34.42,0.4,33.561,1.75,132.847,1.47,27.2,1.4,0.1v,SW EHIME PREF  a
21/02/2020,07:30:50.90,0.29,36.282,0.48,141.407,1.7,48.9,4.2,1.7V,FAR E OFF IBARAKI PREF  k
21/02/2020,07:34:46.25,0.45,33.544,0.47,132.811,0.41,29.4,2.4,0.3v,SW EHIME PREF  a
21/02/2020,07:36:30.56,0.27,36.073,0.76,137.459,0.82,11.4,3.5,0.2V,NORTHERN GIFU PREF  A
21/02/2020,07:39:19.16,0.28,39.118,0.93,142.131,1.46,47.1,2.1,0.2v,E OFF IWATE PREF  A
21/02/2020,07:40:03.00,0.07,35.882,0.21,137.623,0.24,8.8,1,0.0V,WESTERN NAGANO PREF  A
21/02/2020,07:40:41.89,0.2,36.273,0.35,141.406,1.19,50.2,2.7,2.0V,FAR E OFF IBARAKI PREF  K
21/02/2020,07:41:23.74,0.18,38.821,0.43,142.429,0.94,35,3,1.9V,E OFF MIYAGI PREF  K
21/02/2020,07:41:56.77,0.22,38.843,0.69,142.397,1.06,38.3,4.6,1.5V,E OFF MIYAGI PREF  A
21/02/2020,07:44:31.47,0.04,43.17,0.1,142.861,0.19,9.2,0.6,0.7V,TAISETSU MOUNTAINS REG  A
21/02/2020,07:46:47.33,0.14,37.465,0.36,139.101,0.23,14.1,1.5,0.2v,MID NIIGATA PREF  A
21/02/2020,07:49:06.18,0.19,32.546,0.47,130.635,0.5,10.2,1.9,0.3v,SOUTHERN KUMAMOTO PREF  a
21/02/2020,07:50:00.97,0.11,33.525,0.6,132.779,0.57,29.1,,-0.1v,SW EHIME PREF  a
21/02/2020,07:50:42.15,,33.48,,132.756,,31.5,,0.0v,SW EHIME PREF  a
21/02/2020,07:51:33.63,0.29,33.52,0.27,132.845,0.33,29.4,1.7,0.2v,SW EHIME PREF  a
21/02/2020,07:52:09.66,0.33,23.945,1.04,122.844,1.25,29,,2.0v,NEAR ISHIGAKIJIMA ISLAND  K
21/02/2020,07:55:07.45,0.03,35.203,0.1,133.099,0.08,8,0.4,0.0V,WESTERN TOTTORI PREF  A
21/02/2020,07:55:40.55,,33.581,,132.869,,30.9,,-0.2v,SW EHIME PREF  a
21/02/2020,07:59:28.41,0.03,32.661,0.11,130.714,0.15,11.6,0.6,1.3V,NW KUMAMOTO PREF  A
21/02/2020,08:00:51.55,0.24,33.599,0.3,132.77,0.25,28,1.3,0.0v,SW EHIME PREF  a
21/02/2020,08:02:04.40,,33.612,,132.802,,30.5,,0.0v,SW EHIME PREF  a
21/02/2020,08:02:09.35,0.52,33.591,1.2,132.787,1.1,27.2,2.7,0.0v,SW EHIME PREF  a
21/02/2020,08:04:30.86,0.28,33.633,0.31,132.728,0.43,21.2,1.7,-0.1v,SW EHIME PREF  a
21/02/2020,08:05:02.96,0.11,35.502,0.4,135.929,0.38,13.3,1.1,0.4v,WESTERN FUKUI PREF  A
21/02/2020,08:05:06.80,,33.625,,132.805,,32.4,,-0.2v,SW EHIME PREF  a
21/02/2020,08:06:55.53,0.16,35.445,0.48,139.586,0.68,95.4,1.2,1.4V,KANAGAWA PREF  A
21/02/2020,08:07:18.02,0.03,33.837,0.29,134.96,0.12,12.8,0.6,0.5V,S PART OF KII CHANNEL  A
21/02/2020,08:08:57.47,0.2,33.574,0.26,132.844,0.26,29.6,1.1,0.0v,SW EHIME PREF  a
21/02/2020,08:12:27.62,0.62,35.182,0.56,139.371,1.2,14.5,4.8,0.5v,SAGAMI BAY REGION  a
21/02/2020,08:13:53.55,,33.467,,132.768,,30.3,,-0.1v,SW EHIME PREF  a
21/02/2020,08:13:59.23,0.15,27.241,1.52,140.865,2.62,445,,4.5V,W OFF OGASAWARA  K
21/02/2020,08:14:38.00,0.25,33.442,0.21,132.747,0.23,27.5,1.4,0.0v,SW EHIME PREF  a
21/02/2020,08:14:38.06,0.09,34.127,0.32,131.46,0.2,19.4,0.9,0.3V,YAMAGUCHI PREF  A
21/02/2020,08:15:39.00,,33.594,,132.87,,34.1,,0.0v,SW EHIME PREF  a
21/02/2020,08:17:24.15,,33.526,,132.697,,28.5,,0.0v,SW EHIME PREF  a
21/02/2020,08:17:34.10,0.24,33.498,0.29,132.725,0.25,25.2,1.2,0.1v,SW EHIME PREF  a
21/02/2020,08:19:08.29,0.38,33.569,0.47,132.702,0.49,32.3,2.1,0.3v,SW EHIME PREF  a
21/02/2020,08:19:09.55,0.11,32.869,0.26,130.571,0.44,13.1,1.3,0.1V,NW KUMAMOTO PREF  A
21/02/2020,08:19:37.44,0.08,28.168,0.33,129.234,0.36,17.9,0.7,0.8v,NEAR AMAMI-OSHIMA ISLAND  A
21/02/2020,08:21:37.49,0.04,32.583,0.13,131.178,0.15,12.1,0.7,1.1V,NORTHERN MIYAZAKI PREF  A
21/02/2020,08:23:23.25,,33.603,,132.859,,31.8,,0.3v,SW EHIME PREF  a
21/02/2020,08:23:45.10,,33.583,,132.877,,33.1,,0.2v,SW EHIME PREF  a
21/02/2020,08:23:52.18,0.49,35.54,1.25,139.048,0.98,21.9,3.4,0.4v,EASTERN YAMANASHI PREF  A
21/02/2020,08:23:54.63,0.22,33.519,0.3,132.618,0.27,30.7,1.2,0.3v,SW EHIME PREF  a
21/02/2020,08:23:59.29,0.07,33.466,0.19,132.594,0.15,29.4,0.6,0.3v,SW EHIME PREF  a
21/02/2020,08:28:56.48,0.46,34.377,1.54,140.249,0.79,45.8,4.5,1.9V,FAR S OFF BOSO PENINSULA  K
21/02/2020,08:31:12.81,0.06,35.473,0.12,139.123,0.14,17.4,0.5,0.8V,KANAGAWA PREF  A
21/02/2020,08:33:06.00,0.47,35.167,0.78,139.385,1.02,16.3,4,1.0V,SAGAMI BAY REGION  A
21/02/2020,08:33:51.91,0.72,37.871,2.25,136.012,5.49,377,,3.1V,OFF NOTO PENINSULA  s
21/02/2020,08:37:29.00,,35.242,,137.86,,38.7,,-0.3v,SOUTHERN NAGANO PREF  a
21/02/2020,08:37:33.21,0.46,35.227,0.3,137.862,0.52,35.1,2.2,-0.1v,SOUTHERN NAGANO PREF  a
21/02/2020,08:38:03.10,,35.251,,137.869,,38.3,,0.0v,SOUTHERN NAGANO PREF  a
21/02/2020,08:38:34.55,,35.257,,137.84,,38,,-0.5v,SOUTHERN NAGANO PREF  a
21/02/2020,08:39:32.28,0.5,35.289,0.29,137.852,0.53,31.4,2.5,-0.2v,SOUTHERN NAGANO PREF  a
21/02/2020,08:39:55.43,0.1,28.054,0.42,129.572,0.37,15.2,1.8,1.1v,NEAR AMAMI-OSHIMA ISLAND  A
21/02/2020,08:40:05.63,0.5,35.261,0.29,137.841,0.53,31.6,2.5,-0.1v,SOUTHERN NAGANO PREF  a
21/02/2020,08:41:48.18,0.1,36.12,0.73,136.34,0.27,7.5,0.9,0.4V,CENTRAL FUKUI PREF  k
21/02/2020,08:43:22.49,0.07,36.094,0.35,136.331,0.21,7.4,0.8,0.5V,CENTRAL FUKUI PREF  A
21/02/2020,08:48:14.60,0.19,36.122,0.98,136.342,0.48,9.2,1.7,0.4v,CENTRAL FUKUI PREF  a
21/02/2020,08:50:54.49,0.1,35.343,0.34,136.441,0.6,2.8,2.3,-0.1v,SHIGA GIFU BORDER REGION  a
21/02/2020,08:52:14.35,,33.492,,132.732,,30.3,,0.0v,SW EHIME PREF  a
21/02/2020,08:53:02.65,,33.517,,132.822,,35.5,,-0.1v,SW EHIME PREF  a
21/02/2020,08:55:58.25,,33.612,,132.802,,30.5,,0.0v,SW EHIME PREF  a
21/02/2020,08:56:50.10,0.22,33.552,0.24,132.777,0.25,28.9,1.3,0.0v,SW EHIME PREF  a
21/02/2020,08:57:11.95,0.22,33.597,0.24,132.842,0.25,28.5,1.3,0.0v,SW EHIME PREF  a
21/02/2020,08:57:15.09,0.56,36.601,1.64,141.145,2.67,40,,1.4v,E OFF IBARAKI PREF  A
21/02/2020,08:58:18.92,0.26,33.541,0.15,132.784,0.28,37.5,1.2,-0.2v,SW EHIME PREF  a
21/02/2020,08:59:45.39,0.04,32.545,0.17,130.734,0.17,7.2,0.7,0.8V,SOUTHERN KUMAMOTO PREF  k
21/02/2020,09:00:29.91,0.07,33.972,0.19,135.513,0.21,52.4,0.6,1.9V,CENTRAL WAKAYAMA PREF  K
21/02/2020,09:03:47.59,0.3,36.804,0.42,138.128,0.91,9.2,2.1,0.2V,NORTHERN NAGANO PREF  a
21/02/2020,09:04:10.87,0.04,36.6,0.13,139.248,0.15,8.4,0.9,1.1V,TOCHIGI GUNMA BORDER  A
21/02/2020,09:04:14.85,,33.578,,132.914,,30,,-0.1v,SW EHIME PREF  a
21/02/2020,09:04:50.42,0.14,34.907,0.24,137.786,0.28,20.5,1,1.0V,SW SHIZUOKA PREF  k
21/02/2020,09:06:06.34,0.16,39.014,0.43,142.38,0.9,35.1,2.6,1.0V,E OFF IWATE PREF  A
21/02/2020,09:07:04.10,0.38,36.148,0.68,137.37,1.32,7.7,4.8,-0.1V,NORTHERN GIFU PREF  a
21/02/2020,09:08:07.57,0.19,33.637,0.2,132.928,0.26,35.5,1.1,0.4v,NE EHIME PREF  a
21/02/2020,09:09:43.70,0.26,36.426,0.78,141.009,1.16,37.2,2.1,,E OFF IBARAKI PREF  k
21/02/2020,09:16:12.44,0.22,33.585,0.25,132.827,0.29,28.6,1.3,0.3v,SW EHIME PREF  a
21/02/2020,09:16:32.11,0.28,33.554,0.29,132.845,0.37,29,1.8,0.0v,SW EHIME PREF  a
21/02/2020,09:16:47.75,0.24,33.581,0.3,132.785,0.25,27.3,1.3,0.3v,SW EHIME PREF  a
21/02/2020,09:17:31.48,0.16,34.209,0.46,135.163,0.56,6.8,2.1,0.7V,NW WAKAYAMA PREF  A
21/02/2020,09:17:45.13,0.2,29.576,1.36,129.725,2.52,8.5,2.8,2.1V,NEAR TOKARA ISLANDS  k
21/02/2020,09:20:29.86,0.09,37.172,0.18,141.031,0.42,26.8,0.6,1.6V,E OFF FUKUSHIMA PREF  A
21/02/2020,09:22:13.18,0.03,33.608,0.09,133.935,0.1,28.8,0.3,1.2V,SE KOCHI PREF  A
21/02/2020,09:23:46.95,,33.608,,132.872,,36.1,,0.3v,SW EHIME PREF  a
21/02/2020,09:23:48.64,0.33,33.573,0.31,132.846,0.39,27.8,2,0.2v,SW EHIME PREF  a
21/02/2020,09:23:52.70,,33.578,,132.879,,33.2,,0.6v,SW EHIME PREF  a
21/02/2020,09:24:00.80,,33.583,,132.877,,33.1,,0.1v,SW EHIME PREF  a
21/02/2020,09:25:10.20,0.22,33.605,0.23,132.91,0.21,31.9,1.2,0.1v,NE EHIME PREF  a
21/02/2020,09:25:31.30,,33.602,,132.87,,32.6,,0.2v,SW EHIME PREF  a
21/02/2020,09:26:37.12,,,,,,,,,FAR FIELD  N
21/02/2020,09:27:17.99,0.09,34.023,0.15,135.166,0.33,7.3,0.7,0.4V,NW WAKAYAMA PREF  k
21/02/2020,09:28:27.14,0.13,31.274,0.33,131.585,0.57,26.6,0.7,2.1V,SE OFF OSUMI PEN  K
21/02/2020,09:29:10.65,0.14,42.948,0.56,144.012,0.62,100.4,1.2,2.1V,KUSHIRO REGION  K
21/02/2020,09:34:12.51,0.08,34.655,1.24,140.675,0.65,56,,1.3v,SE OFF BOSO PENINSULA  k
21/02/2020,09:36:20.29,0.29,33.487,1.14,132.688,1.11,30.1,1.3,0.4v,SW EHIME PREF  a
21/02/2020,09:36:53.36,0.2,41.279,1,143.468,0.94,54,,3.1V,SE OFF ERIMOMISAKI  K
21/02/2020,09:43:45.26,0.22,34.942,0.53,135.581,0.62,14.1,2.6,0.5V,KYOTO OSAKA BORDER REG  a
21/02/2020,09:48:56.33,0.24,37.391,0.53,141.687,1.34,40.9,3.6,1.5V,E OFF FUKUSHIMA PREF  A
21/02/2020,09:51:56.63,0.1,36.088,0.32,140.029,0.4,65.7,0.8,1.0V,SW IBARAKI PREF  A
21/02/2020,09:53:46.81,0.5,33.56,1.21,132.755,1.11,28.5,2.4,0.2v,SW EHIME PREF  a
21/02/2020,09:55:28.06,0.13,37.054,0.28,140.42,0.41,10.7,2.4,0.5v,MID FUKUSHIMA PREF  A
21/02/2020,10:02:47.97,0.19,40.471,0.98,141.542,1.84,115.4,1.4,0.9V,EASTERN AOMORI PREF  k
21/02/2020,10:04:56.41,0.12,36.215,0.29,140.832,0.59,42,0.8,1.2V,E OFF IBARAKI PREF  A
21/02/2020,10:07:07.76,0.08,34.904,0.18,137.795,0.19,22.5,0.7,0.6V,SW SHIZUOKA PREF  A
21/02/2020,10:08:21.55,0.24,33.532,0.35,132.757,0.28,27.4,1.4,0.1v,SW EHIME PREF  a
21/02/2020,10:08:30.35,,33.511,,132.714,,29.4,,0.0v,SW EHIME PREF  a
21/02/2020,10:09:34.20,0.24,33.536,0.29,132.726,0.25,23.9,1.2,0.0v,SW EHIME PREF  a
21/02/2020,10:10:41.29,0.32,33.486,0.35,132.727,0.39,26.6,1.9,-0.1v,SW EHIME PREF  a
21/02/2020,10:11:03.81,0.11,33.51,0.13,132.735,0.13,27.4,0.6,0.1v,SW EHIME PREF  a
21/02/2020,10:11:47.16,0.08,34.904,0.14,137.782,0.24,20.3,0.7,0.3V,SW SHIZUOKA PREF  k
21/02/2020,10:15:29.86,0.31,44.111,0.97,145.133,0.67,7.2,2.8,1.4V,SHIRETOKO PENINSULA REG  k
21/02/2020,10:18:28.27,0.05,40.035,0.17,140.478,0.31,5.4,1.4,0.5v,NORTHERN AKITA PREF  A
21/02/2020,10:19:54.16,0.14,38.362,0.42,142.075,0.77,32,1.5,2.9V,E OFF MIYAGI PREF  K
21/02/2020,10:23:52.56,0.08,32.794,0.36,132.43,0.2,30.2,1.2,0.6v,BUNGO CHANNEL  A
21/02/2020,10:24:07.07,0.19,28.252,0.81,129.958,0.67,21.7,1.4,3.1V,NEAR AMAMI-OSHIMA ISLAND  K
21/02/2020,10:24:20.52,0.11,34.909,0.26,137.79,0.28,21.5,0.8,0.1v,SW SHIZUOKA PREF  A
21/02/2020,10:25:58.31,0.13,31.289,0.37,131.593,0.65,26,1.2,0.9V,SE OFF OSUMI PEN  k
